Class_Name,Image,Target
n02096177,n02096177/sketch_37.JPEG,111
n02096177,n02096177/sketch_4.JPEG,111
n02096177,n02096177/sketch_43.JPEG,111
n02096177,n02096177/sketch_44.JPEG,111
n02096177,n02096177/sketch_46.JPEG,111
n02096177,n02096177/sketch_48.JPEG,111
n02096177,n02096177/sketch_50.JPEG,111
n02096177,n02096177/sketch_8.JPEG,111
n02096177,n02096177/sketch_13_ed.jpg,111
n02096177,n02096177/sketch_16_ed.jpg,111
n02096177,n02096177/sketch_21_ed.jpg,111
n02096177,n02096177/sketch_26_ed.jpg,111
n02096177,n02096177/sketch_26_ed_2.jpg,111
n02096177,n02096177/sketch_28_ed.jpg,111
n02096177,n02096177/sketch_30_ed.jpg,111
n02096177,n02096177/sketch_30_ed_2.jpg,111
n02096177,n02096177/sketch_30_ed_3.jpg,111
n02096177,n02096177/sketch_30_ed_4.jpg,111
n02096177,n02096177/sketch_45_ed.jpg,111
n02096177,n02096177/sketch_47_Ed.jpg,111
n02096177,n02096177/sketch_47_ed_2.jpg,111
n02096177,n02096177/sketch_47_ed_3.jpg,111
n02096177,n02096177/sketch_47_ed_4.jpg,111
n02096177,n02096177/sketch_7_ed.jpg,111
n02096437,n02096437/sketch_0.JPEG,112
n02096437,n02096437/sketch_11.JPEG,112
n02096437,n02096437/sketch_14.JPEG,112
n02096437,n02096437/sketch_15.JPEG,112
n02096437,n02096437/sketch_16.JPEG,112
n02096437,n02096437/sketch_19.JPEG,112
n02096437,n02096437/sketch_21.JPEG,112
n02096437,n02096437/sketch_33.JPEG,112
n02096437,n02096437/sketch_34.JPEG,112
n02096437,n02096437/sketch_35.JPEG,112
n02096437,n02096437/sketch_36.JPEG,112
n02096437,n02096437/sketch_40.JPEG,112
n02096437,n02096437/sketch_41.JPEG,112
n02096437,n02096437/sketch_42.JPEG,112
n02096437,n02096437/sketch_44.JPEG,112
n02096437,n02096437/sketch_47.JPEG,112
n02096437,n02096437/sketch_48.JPEG,112
n02096437,n02096437/sketch_50.JPEG,112
n02096437,n02096437/sketch_8.JPEG,112
n02096437,n02096437/sketch_17_ed.jpg,112
n02096437,n02096437/sketch_26_ed.jpg,112
n02096437,n02096437/sketch_2_ed.jpg,112
n02096437,n02096437/sketch_2_ed_2.jpg,112
n02096437,n02096437/sketch_38_ed.jpg,112
n02096437,n02096437/sketch_38_ed_2.jpg,112
n02096437,n02096437/sketch_39_ed.jpg,112
n02096437,n02096437/sketch_3_ed.jpg,112
n02096437,n02096437/sketch_49_ed.jpg,112
n02096437,n02096437/sketch_49_ed_2.jpg,112
n02096437,n02096437/sketch_4_ed.jpg,112
n02096437,n02096437/sketch_4_ed_2.jpg,112
n02096437,n02096437/sketch_9_ed.jpg,112
n02096585,n02096585/sketch_0.JPEG,113
n02096585,n02096585/sketch_1.JPEG,113
n02096585,n02096585/sketch_11.JPEG,113
n02096585,n02096585/sketch_12.JPEG,113
n02096585,n02096585/sketch_13.JPEG,113
n02096585,n02096585/sketch_14.JPEG,113
n02096585,n02096585/sketch_16.JPEG,113
n02096585,n02096585/sketch_17.JPEG,113
n02096585,n02096585/sketch_18.JPEG,113
n02096585,n02096585/sketch_19.JPEG,113
n02096585,n02096585/sketch_22.JPEG,113
n02096585,n02096585/sketch_24.JPEG,113
n02096585,n02096585/sketch_25.JPEG,113
n02096585,n02096585/sketch_31.JPEG,113
n02096585,n02096585/sketch_32.JPEG,113
n02096585,n02096585/sketch_33.JPEG,113
n02096585,n02096585/sketch_43.JPEG,113
n02096585,n02096585/sketch_44.JPEG,113
n02096585,n02096585/sketch_47.JPEG,113
n02096585,n02096585/sketch_5.JPEG,113
n02096585,n02096585/sketch_9.JPEG,113
n02096585,n02096585/sketch_15_ed.jpg,113
n02096585,n02096585/sketch_35_ed.jpg,113
n02096585,n02096585/sketch_36_ed.jpg,113
n02096585,n02096585/sketch_36_ed_2.jpg,113
n02096585,n02096585/sketch_36_ed_3.jpg,113
n02096585,n02096585/sketch_36_ed_4.jpg,113
n02096585,n02096585/sketch_41_ed.jpg,113
n02096585,n02096585/sketch_41_ed_2.jpg,113
n02096585,n02096585/sketch_41_ed_3.jpg,113
n02096585,n02096585/sketch_41_ed_4.jpg,113
n02096585,n02096585/sketch_48_ed.jpg,113
n02096585,n02096585/sketch_49_ed.jpg,113
n02096585,n02096585/sketch_6_ed.jpg,113
n02096585,n02096585/sketch_7_ed.jpg,113
n02097047,n02097047/sketch_0.JPEG,114
n02097047,n02097047/sketch_1.JPEG,114
n02097047,n02097047/sketch_10.JPEG,114
n02097047,n02097047/sketch_17.JPEG,114
n02097047,n02097047/sketch_18.JPEG,114
n02097047,n02097047/sketch_19.JPEG,114
n02097047,n02097047/sketch_2.JPEG,114
n02097047,n02097047/sketch_20.JPEG,114
n02097047,n02097047/sketch_21.JPEG,114
n02097047,n02097047/sketch_22.JPEG,114
n02097047,n02097047/sketch_23.JPEG,114
n02097047,n02097047/sketch_26.JPEG,114
n02097047,n02097047/sketch_27.JPEG,114
n02097047,n02097047/sketch_28.JPEG,114
n02097047,n02097047/sketch_29.JPEG,114
n02097047,n02097047/sketch_3.JPEG,114
n02097047,n02097047/sketch_31.JPEG,114
n02097047,n02097047/sketch_33.JPEG,114
n02097047,n02097047/sketch_35.JPEG,114
n02097047,n02097047/sketch_37.JPEG,114
n02097047,n02097047/sketch_41.JPEG,114
n02097047,n02097047/sketch_42.JPEG,114
n02097047,n02097047/sketch_43.JPEG,114
n02097047,n02097047/sketch_45.JPEG,114
n02097047,n02097047/sketch_46.JPEG,114
n02097047,n02097047/sketch_47.JPEG,114
n02097047,n02097047/sketch_49.JPEG,114
n02097047,n02097047/sketch_50.JPEG,114
n02097047,n02097047/sketch_7.JPEG,114
n02097047,n02097047/sketch_9.JPEG,114
n02097130,n02097130/sketch_0.JPEG,115
n02097130,n02097130/sketch_1.JPEG,115
n02097130,n02097130/sketch_12.JPEG,115
n02097130,n02097130/sketch_13.JPEG,115
n02097130,n02097130/sketch_14.JPEG,115
n02097130,n02097130/sketch_16.JPEG,115
n02097130,n02097130/sketch_17.JPEG,115
n02097130,n02097130/sketch_21.JPEG,115
n02097130,n02097130/sketch_22.JPEG,115
n02097130,n02097130/sketch_25.JPEG,115
n02097130,n02097130/sketch_26.JPEG,115
n02097130,n02097130/sketch_28.JPEG,115
n02097130,n02097130/sketch_3.JPEG,115
n02097130,n02097130/sketch_34.JPEG,115
n02097130,n02097130/sketch_35.JPEG,115
n02097130,n02097130/sketch_36.JPEG,115
n02097130,n02097130/sketch_37.JPEG,115
n02097130,n02097130/sketch_38.JPEG,115
n02097130,n02097130/sketch_39.JPEG,115
n02097130,n02097130/sketch_40.JPEG,115
n02097130,n02097130/sketch_41.JPEG,115
n02097130,n02097130/sketch_44.JPEG,115
n02097130,n02097130/sketch_45.JPEG,115
n02097130,n02097130/sketch_47.JPEG,115
n02097130,n02097130/sketch_5.JPEG,115
n02097130,n02097130/sketch_50.JPEG,115
n02097130,n02097130/sketch_7.JPEG,115
n02097130,n02097130/sketch_8.JPEG,115
n02097130,n02097130/sketch_9.JPEG,115
n02097209,n02097209/sketch_0.JPEG,116
n02097209,n02097209/sketch_1.JPEG,116
n02097209,n02097209/sketch_11.JPEG,116
n02097209,n02097209/sketch_12.JPEG,116
n02097209,n02097209/sketch_17.JPEG,116
n02097209,n02097209/sketch_19.JPEG,116
n02097209,n02097209/sketch_2.JPEG,116
n02097209,n02097209/sketch_20.JPEG,116
n02097209,n02097209/sketch_23.JPEG,116
n02097209,n02097209/sketch_25.JPEG,116
n02097209,n02097209/sketch_26.JPEG,116
n02097209,n02097209/sketch_27.JPEG,116
n02097209,n02097209/sketch_29.JPEG,116
n02097209,n02097209/sketch_3.JPEG,116
n02097209,n02097209/sketch_33.JPEG,116
n02097209,n02097209/sketch_35.JPEG,116
n02097209,n02097209/sketch_36.JPEG,116
n02097209,n02097209/sketch_37.JPEG,116
n02097209,n02097209/sketch_39.JPEG,116
n02097209,n02097209/sketch_42.JPEG,116
n02097209,n02097209/sketch_43.JPEG,116
n02097209,n02097209/sketch_44.JPEG,116
n02097209,n02097209/sketch_45.JPEG,116
n02097209,n02097209/sketch_46.JPEG,116
n02097209,n02097209/sketch_48.JPEG,116
n02097209,n02097209/sketch_49.JPEG,116
n02097209,n02097209/sketch_5.JPEG,116
n02097209,n02097209/sketch_50.JPEG,116
n02097209,n02097209/sketch_6.JPEG,116
n02097209,n02097209/sketch_9.JPEG,116
n02097298,n02097298/sketch_0.JPEG,117
n02097298,n02097298/sketch_10.JPEG,117
n02097298,n02097298/sketch_14.JPEG,117
n02097298,n02097298/sketch_15.JPEG,117
n02097298,n02097298/sketch_16.JPEG,117
n02097298,n02097298/sketch_19.JPEG,117
n02097298,n02097298/sketch_23.JPEG,117
n02097298,n02097298/sketch_24.JPEG,117
n02097298,n02097298/sketch_27.JPEG,117
n02097298,n02097298/sketch_28.JPEG,117
n02097298,n02097298/sketch_3.JPEG,117
n02097298,n02097298/sketch_30.JPEG,117
n02097298,n02097298/sketch_31.JPEG,117
n02097298,n02097298/sketch_32.JPEG,117
n02097298,n02097298/sketch_34.JPEG,117
n02097298,n02097298/sketch_36.JPEG,117
n02097298,n02097298/sketch_37.JPEG,117
n02097298,n02097298/sketch_38.JPEG,117
n02097298,n02097298/sketch_4.JPEG,117
n02097298,n02097298/sketch_40.JPEG,117
n02097298,n02097298/sketch_41.JPEG,117
n02097298,n02097298/sketch_42.JPEG,117
n02097298,n02097298/sketch_45.JPEG,117
n02097298,n02097298/sketch_46.JPEG,117
n02097298,n02097298/sketch_49.JPEG,117
n02097298,n02097298/sketch_50.JPEG,117
n02097298,n02097298/sketch_7.JPEG,117
n02097298,n02097298/sketch_8.JPEG,117
n02097298,n02097298/sketch_9.JPEG,117
n02098286,n02098286/sketch_0.JPEG,118
n02098286,n02098286/sketch_10.JPEG,118
n02098286,n02098286/sketch_14.JPEG,118
n02098286,n02098286/sketch_15.JPEG,118
n02098286,n02098286/sketch_17.JPEG,118
n02098286,n02098286/sketch_2.JPEG,118
n02098286,n02098286/sketch_22.JPEG,118
n02098286,n02098286/sketch_24.JPEG,118
n02098286,n02098286/sketch_26.JPEG,118
n02098286,n02098286/sketch_27.JPEG,118
n02098286,n02098286/sketch_29.JPEG,118
n02098286,n02098286/sketch_3.JPEG,118
n02098286,n02098286/sketch_32.JPEG,118
n02098286,n02098286/sketch_33.JPEG,118
n02098286,n02098286/sketch_34.JPEG,118
n02098286,n02098286/sketch_35.JPEG,118
n02098286,n02098286/sketch_36.JPEG,118
n02098286,n02098286/sketch_38.JPEG,118
n02098286,n02098286/sketch_39.JPEG,118
n02098286,n02098286/sketch_40.JPEG,118
n02098286,n02098286/sketch_41.JPEG,118
n02098286,n02098286/sketch_42.JPEG,118
n02098286,n02098286/sketch_43.JPEG,118
n02098286,n02098286/sketch_45.JPEG,118
n02098286,n02098286/sketch_46.JPEG,118
n02098286,n02098286/sketch_47.JPEG,118
n02098286,n02098286/sketch_49.JPEG,118
n02098286,n02098286/sketch_50.JPEG,118
n02098286,n02098286/sketch_6.JPEG,118
n02098413,n02098413/sketch_0.JPEG,119
n02098413,n02098413/sketch_10.JPEG,119
n02098413,n02098413/sketch_11.JPEG,119
n02098413,n02098413/sketch_12.JPEG,119
n02098413,n02098413/sketch_14.JPEG,119
n02098413,n02098413/sketch_16.JPEG,119
n02098413,n02098413/sketch_18.JPEG,119
n02098413,n02098413/sketch_19.JPEG,119
n02098413,n02098413/sketch_2.JPEG,119
n02098413,n02098413/sketch_21.JPEG,119
n02098413,n02098413/sketch_22.JPEG,119
n02098413,n02098413/sketch_25.JPEG,119
n02098413,n02098413/sketch_26.JPEG,119
n02098413,n02098413/sketch_28.JPEG,119
n02098413,n02098413/sketch_3.JPEG,119
n02098413,n02098413/sketch_30.JPEG,119
n02098413,n02098413/sketch_31.JPEG,119
n02098413,n02098413/sketch_32.JPEG,119
n02098413,n02098413/sketch_35.JPEG,119
n02098413,n02098413/sketch_37.JPEG,119
n02098413,n02098413/sketch_4.JPEG,119
n02098413,n02098413/sketch_41.JPEG,119
n02098413,n02098413/sketch_43.JPEG,119
n02098413,n02098413/sketch_45.JPEG,119
n02098413,n02098413/sketch_46.JPEG,119
n02098413,n02098413/sketch_49.JPEG,119
n02098413,n02098413/sketch_6.JPEG,119
n02098413,n02098413/sketch_7.JPEG,119
n02098413,n02098413/sketch_8.JPEG,119
n02099267,n02099267/sketch_1.JPEG,120
n02099267,n02099267/sketch_10.JPEG,120
n02099267,n02099267/sketch_11.JPEG,120
n02099267,n02099267/sketch_12.JPEG,120
n02099267,n02099267/sketch_14.JPEG,120
n02099267,n02099267/sketch_15.JPEG,120
n02099267,n02099267/sketch_16.JPEG,120
n02099267,n02099267/sketch_17.JPEG,120
n02099267,n02099267/sketch_18.JPEG,120
n02099267,n02099267/sketch_20.JPEG,120
n02099267,n02099267/sketch_21.JPEG,120
n02099267,n02099267/sketch_22.JPEG,120
n02099267,n02099267/sketch_23.JPEG,120
n02099267,n02099267/sketch_24.JPEG,120
n02099267,n02099267/sketch_26.JPEG,120
n02099267,n02099267/sketch_27.JPEG,120
n02099267,n02099267/sketch_28.JPEG,120
n02099267,n02099267/sketch_30.JPEG,120
n02099267,n02099267/sketch_33.JPEG,120
n02099267,n02099267/sketch_35.JPEG,120
n02099267,n02099267/sketch_4.JPEG,120
n02099267,n02099267/sketch_40.JPEG,120
n02099267,n02099267/sketch_42.JPEG,120
n02099267,n02099267/sketch_45.JPEG,120
n02099267,n02099267/sketch_47.JPEG,120
n02099267,n02099267/sketch_48.JPEG,120
n02099267,n02099267/sketch_49.JPEG,120
n02099267,n02099267/sketch_6.JPEG,120
n02099267,n02099267/sketch_7.JPEG,120
n02099267,n02099267/sketch_8.JPEG,120
n02099601,n02099601/sketch_1.JPEG,121
n02099601,n02099601/sketch_10.JPEG,121
n02099601,n02099601/sketch_12.JPEG,121
n02099601,n02099601/sketch_14.JPEG,121
n02099601,n02099601/sketch_17.JPEG,121
n02099601,n02099601/sketch_18.JPEG,121
n02099601,n02099601/sketch_19.JPEG,121
n02099601,n02099601/sketch_20.JPEG,121
n02099601,n02099601/sketch_21.JPEG,121
n02099601,n02099601/sketch_23.JPEG,121
n02099601,n02099601/sketch_24.JPEG,121
n02099601,n02099601/sketch_25.JPEG,121
n02099601,n02099601/sketch_27.JPEG,121
n02099601,n02099601/sketch_28.JPEG,121
n02099601,n02099601/sketch_3.JPEG,121
n02099601,n02099601/sketch_30.JPEG,121
n02099601,n02099601/sketch_31.JPEG,121
n02099601,n02099601/sketch_32.JPEG,121
n02099601,n02099601/sketch_37.JPEG,121
n02099601,n02099601/sketch_41.JPEG,121
n02099601,n02099601/sketch_42.JPEG,121
n02099601,n02099601/sketch_44.JPEG,121
n02099601,n02099601/sketch_45.JPEG,121
n02099601,n02099601/sketch_46.JPEG,121
n02099601,n02099601/sketch_47.JPEG,121
n02099601,n02099601/sketch_48.JPEG,121
n02099601,n02099601/sketch_49.JPEG,121
n02099601,n02099601/sketch_7.JPEG,121
n02099601,n02099601/sketch_9.JPEG,121
n02100236,n02100236/sketch_0.JPEG,122
n02100236,n02100236/sketch_1.JPEG,122
n02100236,n02100236/sketch_10.JPEG,122
n02100236,n02100236/sketch_11.JPEG,122
n02100236,n02100236/sketch_12.JPEG,122
n02100236,n02100236/sketch_14.JPEG,122
n02100236,n02100236/sketch_16.JPEG,122
n02100236,n02100236/sketch_17.JPEG,122
n02100236,n02100236/sketch_18.JPEG,122
n02100236,n02100236/sketch_19.JPEG,122
n02100236,n02100236/sketch_2.JPEG,122
n02100236,n02100236/sketch_21.JPEG,122
n02100236,n02100236/sketch_23.JPEG,122
n02100236,n02100236/sketch_24.JPEG,122
n02100236,n02100236/sketch_25.JPEG,122
n02100236,n02100236/sketch_28.JPEG,122
n02100236,n02100236/sketch_29.JPEG,122
n02100236,n02100236/sketch_30.JPEG,122
n02100236,n02100236/sketch_32.JPEG,122
n02100236,n02100236/sketch_36.JPEG,122
n02100236,n02100236/sketch_37.JPEG,122
n02100236,n02100236/sketch_4.JPEG,122
n02100236,n02100236/sketch_40.JPEG,122
n02100236,n02100236/sketch_42.JPEG,122
n02100236,n02100236/sketch_43.JPEG,122
n02100236,n02100236/sketch_48.JPEG,122
n02100236,n02100236/sketch_49.JPEG,122
n02100236,n02100236/sketch_50.JPEG,122
n02100236,n02100236/sketch_7.JPEG,122
n02100236,n02100236/sketch_9.JPEG,122
n02100583,n02100583/sketch_0.JPEG,123
n02100583,n02100583/sketch_10.JPEG,123
n02100583,n02100583/sketch_11.JPEG,123
n02100583,n02100583/sketch_13.JPEG,123
n02100583,n02100583/sketch_14.JPEG,123
n02100583,n02100583/sketch_15.JPEG,123
n02100583,n02100583/sketch_16.JPEG,123
n02100583,n02100583/sketch_17.JPEG,123
n02100583,n02100583/sketch_2.JPEG,123
n02100583,n02100583/sketch_22.JPEG,123
n02100583,n02100583/sketch_24.JPEG,123
n02100583,n02100583/sketch_25.JPEG,123
n02100583,n02100583/sketch_30.JPEG,123
n02100583,n02100583/sketch_33.JPEG,123
n02100583,n02100583/sketch_34.JPEG,123
n02100583,n02100583/sketch_35.JPEG,123
n02100583,n02100583/sketch_39.JPEG,123
n02100583,n02100583/sketch_4.JPEG,123
n02100583,n02100583/sketch_40.JPEG,123
n02100583,n02100583/sketch_44.JPEG,123
n02100583,n02100583/sketch_45.JPEG,123
n02100583,n02100583/sketch_46.JPEG,123
n02100583,n02100583/sketch_47.JPEG,123
n02100583,n02100583/sketch_48.JPEG,123
n02100583,n02100583/sketch_49.JPEG,123
n02100583,n02100583/sketch_50.JPEG,123
n02100583,n02100583/sketch_6.JPEG,123
n02100583,n02100583/sketch_8.JPEG,123
n02100583,n02100583/sketch_9.JPEG,123
n02100735,n02100735/sketch_1.JPEG,124
n02100735,n02100735/sketch_10.JPEG,124
n02100735,n02100735/sketch_12.JPEG,124
n02100735,n02100735/sketch_14.JPEG,124
n02100735,n02100735/sketch_15.JPEG,124
n02100735,n02100735/sketch_16.JPEG,124
n02100735,n02100735/sketch_17.JPEG,124
n02100735,n02100735/sketch_19.JPEG,124
n02100735,n02100735/sketch_2.JPEG,124
n02100735,n02100735/sketch_20.JPEG,124
n02100735,n02100735/sketch_21.JPEG,124
n02100735,n02100735/sketch_24.JPEG,124
n02100735,n02100735/sketch_26.JPEG,124
n02100735,n02100735/sketch_28.JPEG,124
n02100735,n02100735/sketch_29.JPEG,124
n02100735,n02100735/sketch_3.JPEG,124
n02100735,n02100735/sketch_30.JPEG,124
n02100735,n02100735/sketch_31.JPEG,124
n02100735,n02100735/sketch_32.JPEG,124
n02100735,n02100735/sketch_33.JPEG,124
n02100735,n02100735/sketch_34.JPEG,124
n02100735,n02100735/sketch_38.JPEG,124
n02100735,n02100735/sketch_39.JPEG,124
n02100735,n02100735/sketch_41.JPEG,124
n02100735,n02100735/sketch_43.JPEG,124
n02100735,n02100735/sketch_45.JPEG,124
n02100735,n02100735/sketch_46.JPEG,124
n02100735,n02100735/sketch_49.JPEG,124
n02100735,n02100735/sketch_50.JPEG,124
n02100735,n02100735/sketch_6.JPEG,124
n02100735,n02100735/sketch_8.JPEG,124
n02100877,n02100877/sketch_10.JPEG,125
n02100877,n02100877/sketch_14.JPEG,125
n02100877,n02100877/sketch_18.JPEG,125
n02100877,n02100877/sketch_19.JPEG,125
n02100877,n02100877/sketch_2.JPEG,125
n02100877,n02100877/sketch_20.JPEG,125
n02100877,n02100877/sketch_22.JPEG,125
n02100877,n02100877/sketch_23.JPEG,125
n02100877,n02100877/sketch_24.JPEG,125
n02100877,n02100877/sketch_26.JPEG,125
n02100877,n02100877/sketch_27.JPEG,125
n02100877,n02100877/sketch_28.JPEG,125
n02100877,n02100877/sketch_29.JPEG,125
n02100877,n02100877/sketch_31.JPEG,125
n02100877,n02100877/sketch_32.JPEG,125
n02100877,n02100877/sketch_33.JPEG,125
n02100877,n02100877/sketch_34.JPEG,125
n02100877,n02100877/sketch_35.JPEG,125
n02100877,n02100877/sketch_36.JPEG,125
n02100877,n02100877/sketch_38.JPEG,125
n02100877,n02100877/sketch_4.JPEG,125
n02100877,n02100877/sketch_40.JPEG,125
n02100877,n02100877/sketch_41.JPEG,125
n02100877,n02100877/sketch_47.JPEG,125
n02100877,n02100877/sketch_49.JPEG,125
n02100877,n02100877/sketch_5.JPEG,125
n02100877,n02100877/sketch_50.JPEG,125
n02100877,n02100877/sketch_6.JPEG,125
n02100877,n02100877/sketch_8.JPEG,125
n02100877,n02100877/sketch_9.JPEG,125
n02101006,n02101006/sketch_10.JPEG,126
n02101006,n02101006/sketch_11.JPEG,126
n02101006,n02101006/sketch_12.JPEG,126
n02101006,n02101006/sketch_14.JPEG,126
n02101006,n02101006/sketch_15.JPEG,126
n02101006,n02101006/sketch_17.JPEG,126
n02101006,n02101006/sketch_18.JPEG,126
n02101006,n02101006/sketch_19.JPEG,126
n02101006,n02101006/sketch_23.JPEG,126
n02101006,n02101006/sketch_24.JPEG,126
n02101006,n02101006/sketch_27.JPEG,126
n02101006,n02101006/sketch_29.JPEG,126
n02101006,n02101006/sketch_3.JPEG,126
n02101006,n02101006/sketch_30.JPEG,126
n02101006,n02101006/sketch_32.JPEG,126
n02101006,n02101006/sketch_33.JPEG,126
n02101006,n02101006/sketch_34.JPEG,126
n02101006,n02101006/sketch_35.JPEG,126
n02101006,n02101006/sketch_38.JPEG,126
n02101006,n02101006/sketch_39.JPEG,126
n02101006,n02101006/sketch_40.JPEG,126
n02101006,n02101006/sketch_41.JPEG,126
n02101006,n02101006/sketch_44.JPEG,126
n02101006,n02101006/sketch_45.JPEG,126
n02101006,n02101006/sketch_46.JPEG,126
n02101006,n02101006/sketch_48.JPEG,126
n02101006,n02101006/sketch_5.JPEG,126
n02101006,n02101006/sketch_50.JPEG,126
n02101006,n02101006/sketch_6.JPEG,126
n02101006,n02101006/sketch_7.JPEG,126
n02101006,n02101006/sketch_8.JPEG,126
n02101388,n02101388/sketch_1.JPEG,127
n02101388,n02101388/sketch_10.JPEG,127
n02101388,n02101388/sketch_13.JPEG,127
n02101388,n02101388/sketch_16.JPEG,127
n02101388,n02101388/sketch_18.JPEG,127
n02101388,n02101388/sketch_2.JPEG,127
n02101388,n02101388/sketch_20.JPEG,127
n02101388,n02101388/sketch_21.JPEG,127
n02101388,n02101388/sketch_23.JPEG,127
n02101388,n02101388/sketch_24.JPEG,127
n02101388,n02101388/sketch_25.JPEG,127
n02101388,n02101388/sketch_26.JPEG,127
n02101388,n02101388/sketch_27.JPEG,127
n02101388,n02101388/sketch_28.JPEG,127
n02101388,n02101388/sketch_29.JPEG,127
n02101388,n02101388/sketch_3.JPEG,127
n02101388,n02101388/sketch_30.JPEG,127
n02101388,n02101388/sketch_32.JPEG,127
n02101388,n02101388/sketch_34.JPEG,127
n02101388,n02101388/sketch_35.JPEG,127
n02101388,n02101388/sketch_36.JPEG,127
n02101388,n02101388/sketch_37.JPEG,127
n02101388,n02101388/sketch_38.JPEG,127
n02101388,n02101388/sketch_39.JPEG,127
n02101388,n02101388/sketch_41.JPEG,127
n02101388,n02101388/sketch_42.JPEG,127
n02101388,n02101388/sketch_47.JPEG,127
n02101388,n02101388/sketch_48.JPEG,127
n02101388,n02101388/sketch_50.JPEG,127
n02101388,n02101388/sketch_8.JPEG,127
n02102040,n02102040/sketch_1.JPEG,128
n02102040,n02102040/sketch_11.JPEG,128
n02102040,n02102040/sketch_12.JPEG,128
n02102040,n02102040/sketch_13.JPEG,128
n02102040,n02102040/sketch_14.JPEG,128
n02102040,n02102040/sketch_15.JPEG,128
n02102040,n02102040/sketch_16.JPEG,128
n02102040,n02102040/sketch_17.JPEG,128
n02102040,n02102040/sketch_18.JPEG,128
n02102040,n02102040/sketch_22.JPEG,128
n02102040,n02102040/sketch_26.JPEG,128
n02102040,n02102040/sketch_28.JPEG,128
n02102040,n02102040/sketch_29.JPEG,128
n02102040,n02102040/sketch_3.JPEG,128
n02102040,n02102040/sketch_30.JPEG,128
n02102040,n02102040/sketch_31.JPEG,128
n02102040,n02102040/sketch_33.JPEG,128
n02102040,n02102040/sketch_34.JPEG,128
n02102040,n02102040/sketch_35.JPEG,128
n02102040,n02102040/sketch_39.JPEG,128
n02102040,n02102040/sketch_41.JPEG,128
n02102040,n02102040/sketch_42.JPEG,128
n02102040,n02102040/sketch_43.JPEG,128
n02102040,n02102040/sketch_46.JPEG,128
n02102040,n02102040/sketch_48.JPEG,128
n02102040,n02102040/sketch_5.JPEG,128
n02102040,n02102040/sketch_6.JPEG,128
n02102040,n02102040/sketch_7.JPEG,128
n02102040,n02102040/sketch_9.JPEG,128
n02102177,n02102177/sketch_0.JPEG,129
n02102177,n02102177/sketch_1.JPEG,129
n02102177,n02102177/sketch_10.JPEG,129
n02102177,n02102177/sketch_12.JPEG,129
n02102177,n02102177/sketch_14.JPEG,129
n02102177,n02102177/sketch_2.JPEG,129
n02102177,n02102177/sketch_20.JPEG,129
n02102177,n02102177/sketch_22.JPEG,129
n02102177,n02102177/sketch_24.JPEG,129
n02102177,n02102177/sketch_25.JPEG,129
n02102177,n02102177/sketch_26.JPEG,129
n02102177,n02102177/sketch_27.JPEG,129
n02102177,n02102177/sketch_29.JPEG,129
n02102177,n02102177/sketch_3.JPEG,129
n02102177,n02102177/sketch_32.JPEG,129
n02102177,n02102177/sketch_35.JPEG,129
n02102177,n02102177/sketch_36.JPEG,129
n02102177,n02102177/sketch_37.JPEG,129
n02102177,n02102177/sketch_38.JPEG,129
n02102177,n02102177/sketch_39.JPEG,129
n02102177,n02102177/sketch_40.JPEG,129
n02102177,n02102177/sketch_43.JPEG,129
n02102177,n02102177/sketch_44.JPEG,129
n02102177,n02102177/sketch_45.JPEG,129
n02102177,n02102177/sketch_46.JPEG,129
n02102177,n02102177/sketch_47.JPEG,129
n02102177,n02102177/sketch_48.JPEG,129
n02102177,n02102177/sketch_49.JPEG,129
n02102177,n02102177/sketch_5.JPEG,129
n02102177,n02102177/sketch_8.JPEG,129
n02102177,n02102177/sketch_9.JPEG,129
n02102318,n02102318/sketch_1.JPEG,130
n02102318,n02102318/sketch_10.JPEG,130
n02102318,n02102318/sketch_12.JPEG,130
n02102318,n02102318/sketch_13.JPEG,130
n02102318,n02102318/sketch_14.JPEG,130
n02102318,n02102318/sketch_15.JPEG,130
n02102318,n02102318/sketch_18.JPEG,130
n02102318,n02102318/sketch_19.JPEG,130
n02102318,n02102318/sketch_2.JPEG,130
n02102318,n02102318/sketch_22.JPEG,130
n02102318,n02102318/sketch_23.JPEG,130
n02102318,n02102318/sketch_28.JPEG,130
n02102318,n02102318/sketch_29.JPEG,130
n02102318,n02102318/sketch_30.JPEG,130
n02102318,n02102318/sketch_31.JPEG,130
n02102318,n02102318/sketch_33.JPEG,130
n02102318,n02102318/sketch_36.JPEG,130
n02102318,n02102318/sketch_38.JPEG,130
n02102318,n02102318/sketch_39.JPEG,130
n02102318,n02102318/sketch_4.JPEG,130
n02102318,n02102318/sketch_40.JPEG,130
n02102318,n02102318/sketch_43.JPEG,130
n02102318,n02102318/sketch_46.JPEG,130
n02102318,n02102318/sketch_47.JPEG,130
n02102318,n02102318/sketch_49.JPEG,130
n02102318,n02102318/sketch_5.JPEG,130
n02102318,n02102318/sketch_50.JPEG,130
n02102318,n02102318/sketch_6.JPEG,130
n02102318,n02102318/sketch_8.JPEG,130
n02102318,n02102318/sketch_9.JPEG,130
n02102480,n02102480/sketch_1.JPEG,131
n02102480,n02102480/sketch_10.JPEG,131
n02102480,n02102480/sketch_11.JPEG,131
n02102480,n02102480/sketch_12.JPEG,131
n02102480,n02102480/sketch_15.JPEG,131
